"","X1A","X1B","X1C","X1D","X2A","X2B","X2C","X2D","X3A","X3B","X3C","X3D","X4A","X4C","X4D","X5A","X5C","X5D","X6A","X6B","X6C","X6D"
"ENSMUSG00000046671",9.27135276299119,9.17962713157273,9.34002341965868,9.34827949707198,9.08392361811163,9.35241066525533,9.26663157834439,9.3474431780341,9.30777022711764,9.57198311317965,9.35215949619847,9.30119149933809,9.2682611472799,9.36703467152138,8.99056267738331,9.11442686468955,9.05591368859821,8.76343771849008,9.03269682996076,8.49144246951277,9.20289288984533,9.20613275075606
"ENSMUSG00000046805",4.95533089432502,4.10884532758976,4.50515540923653,4.79204567589528,5.21946419645075,5.70484767017868,4.57652177363809,4.40892226557301,4.90081190508916,0,5.08106626655997,5.27768743421768,4.90877201145647,5.40135539505937,4.31851234782001,4.89317152643768,4.29971432025844,3.02448276285186,5.07107295057621,0,5.20543667436638,5.17728871565296
"ENSMUSG00000046844",11.4779345100103,11.135889440743,11.1072657858441,11.3323016052073,10.6335809950132,10.8585101459568,10.6875555197125,11.0709051885732,10.7764790714783,11.0806137388425,10.4991179722701,10.6816185795801,10.8584485413165,10.9301235680518,10.025201781114,10.6750259494711,10.9366514979236,11.1824361808493,11.2511851785648,11.5658443007567,10.4501738145895,10.9929701470997
"ENSMUSG00000046952",5.44676114607989,5.83953845356776,5.49990259663824,5.93857443423715,5.62478853850102,6.23674646190871,5.58083854885636,5.57431767292159,5.91642078059706,6.62196180857423,5.19034089234871,5.36847055626677,6.08300144816784,5.84583270156066,5.67494893490599,5.91519936583311,5.85454839723411,5.61982992136157,5.90836307369697,5.84969993809283,5.4222324730917,5.69923108435369
"ENSMUSG00000047216",6.53931741280796,6.65854872510326,7.0544186963929,6.59899337747748,7.25382704382519,7.19698056242641,7.1800877944813,6.74814316129518,6.90442776774248,6.9650092470551,7.8843174313832,7.96097208493685,7.3795789115203,7.74480721927503,8.10755294346126,7.55193483550508,7.71790382995226,7.50149665891807,7.14119086791298,6.11839865450719,7.43052369953699,7.27689313750122
"ENSMUSG00000047344",7.38040395372885,7.35348535685103,7.33367713555622,7.25101083241139,6.99268193663273,6.69095120892735,6.61698947876116,7.1833087405856,7.19986126231255,5.91857170588754,6.51661903953821,6.77263894937813,6.74788250527041,7.25361239018916,6.77216495502445,7.40486586060543,6.84202756852646,7.47280262719528,7.54688616339244,7.44746228357972,6.84139757545357,7.04473162052245
"ENSMUSG00000047669",7.26704443401545,6.84268798982103,6.95112225568194,7.01766549562156,6.67358315875368,6.73360917811488,6.3801749360889,6.80602717454446,6.69064018955724,6.41403993058209,6.54433036241486,6.4989062855086,6.32865109852892,6.82184124524345,5.51330850718817,6.63795574484706,6.50107895286084,6.77923379574615,6.8419100166522,6.80703157038471,6.47165145764745,6.94881271587257
"ENSMUSG00000047907",9.19473548906055,9.08647621277267,8.98813961793543,9.25327317050394,9.02732959211885,9.20482796336102,8.73923679734417,9.18895760807762,8.92014727572474,8.30658898178475,8.98601602734494,8.64959840039117,8.92754613750561,8.89612760664071,8.34830100037867,8.67513924039234,8.98005428877772,8.97260251914405,9.36713207185251,9.58123535137188,8.61426759635361,9.00278983008425
"ENSMUSG00000047910",9.13136717419358,8.84504563800742,9.17269767649223,8.75564662000383,8.9557109627457,8.71810439851458,8.89629569173359,8.61065454967989,8.89786438172662,8.15592816739003,8.83993036564047,8.77520703615996,8.61136628461568,8.69222983564397,7.95061507993317,8.86776543713233,8.75665407627501,7.97034861905459,8.74918594137212,8.66931351603536,8.63612687212383,8.76198286164124
"ENSMUSG00000047935",10.2462256890397,10.0171485733239,10.181854815576,10.1911484416405,10.0229025352735,9.84354994840585,10.0521655078042,10.2411550190447,10.0812935286884,9.6392958799279,10.2132699778307,10.1625143768914,9.91453422137926,10.0170682462117,9.48611389007107,9.74914497937488,9.92530282655219,9.82273744223371,10.0896711939481,9.85208738414418,10.047084411741,9.99967428620265
"ENSMUSG00000047945",7.55402113881806,7.596528610447,7.28816192389618,8.03946307392201,6.50929568138658,6.96603948190191,6.95935248584872,7.75323590449785,6.89445831740218,8.04295987177333,7.46589020365626,7.58856092419998,7.76060466195129,7.56513149169909,7.96631900551738,7.73160232222352,7.43583160231272,8.37104711428478,8.08546729531936,8.25545675095921,7.66831718238222,7.77731979989714
"ENSMUSG00000048001",4.9095744129163,5.26711830896232,5.06878385007073,4.79204567589528,5.4902058345796,5.66131765125699,5.77402231664174,6.08513220645499,5.01563875874054,7.03938648939606,6.04026439191698,5.64759099889514,4.76209542432875,5.75289546247882,6.21146560737469,4.79709950021012,4.78050685677608,5.39359771291175,5.43671325998504,4.93142782693845,5.82883411878269,6.0816951999774
"ENSMUSG00000048240",12.5547163341295,12.3812074179778,12.5085885692731,12.65012510248,12.1431650508554,12.3679313136718,12.1469758455239,12.4895770376565,12.2277772232507,11.732748409083,11.9790892759037,11.8678075073284,12.3520563193416,12.3744134697463,11.4452224428548,12.1901657166779,12.4746920890679,11.7935355812298,12.2095994951413,12.3616321486641,12.0189338172771,12.2069587212426
"ENSMUSG00000048347",8.18284161815944,7.83638947895643,8.05352264758718,8.00654983662221,8.30529365846636,8.28819962437859,8.20893625337576,8.0738260202707,8.24287927851936,8.10488565875577,8.34060186127782,8.44578646951713,8.06173405133658,7.89915255457906,7.48942187611469,7.85005288924366,7.90300049237602,7.51563246136184,8.09014174584125,7.59570653504734,7.90277939610402,7.80888569398212
"ENSMUSG00000048546",7.98195227113907,7.85987393434688,7.96469832261891,8.10829915342125,7.91658920629559,8.19968334768107,7.97336407475228,8.08789497433611,8.33789970780229,9.71499863688188,8.0816128440481,8.0866282843117,8.42890416294339,8.29904664868442,8.28082681610353,8.20389187998468,8.3987410706981,8.3396078361726,8.3184327597995,8.24987241428082,8.32680129180606,8.06563026795927
"ENSMUSG00000048581",7.56143737138956,7.44948731082873,7.34853527087262,7.42715587084834,7.6349483700157,7.28565782503578,7.73101310835303,7.35601099810505,7.53112999132299,8.39422668938432,7.3051070057892,7.63501543549572,7.31964814298367,7.2105731641209,7.04783457247621,7.20410126464798,7.16535805401714,6.68230791488339,7.22007771763694,7.13246289175223,7.32681413119496,7.61715943377431
"ENSMUSG00000048721",8.28492913055021,7.75522653980724,7.8904941145859,8.15410105467469,7.49258021457781,7.61717230727353,7.69962759546732,7.73547113886796,7.43811159757933,6.52174335701558,7.45132669586459,7.24952137460788,7.49245208202594,7.44401387404216,6.51888483155031,7.5070909900928,7.53004239814783,7.45823872140427,7.8300299692373,7.57798790547169,7.23430369297816,7.58105050773459
"ENSMUSG00000048782",3.41755372419467,4.89514692976813,4.55724826183029,4.50837662374968,4.88589749774109,5.00024921657109,5.04456861218974,4.68053654519238,4.05956145858879,0,5.25884748046513,5.23005969599795,3.76379726864992,4.84841302641292,5.23080412080474,5.14809160273711,5.23304006624154,1.47727836248259,4.21957356633413,0,5.08345600850313,4.85323345016837
"ENSMUSG00000048965",6.14433326541351,6.20000832554363,6.08310990113585,6.113631713308,5.26139358236047,5.42147455122691,5.71245784418684,6.35706618468201,5.72718404546322,4.77815660078463,5.44677493143468,5.07694686019318,5.08368290931389,5.43165582344852,5.23080412080474,5.63857558090054,5.645956010891,5.12517037786233,6.1242846282056,5.84969993809283,5.75083563614282,5.59445025375577
"ENSMUSG00000049076",11.2525206899828,11.2469326396503,11.380077371337,11.2020850140631,11.5509849372831,11.637198935428,11.6684950770935,11.268107588251,11.3641052372023,11.9123227419214,11.6573298309133,11.7676393153229,11.6134930451878,11.518814418734,11.6906699374615,11.4407438743578,11.5729990711728,11.6851448409598,11.3224404819505,11.1204976975863,11.6424315739051,11.3938048949164
"ENSMUSG00000049092",8.44985155264055,8.48616897308081,8.76819535757762,8.37218556052168,8.70912573547239,8.2446202419677,8.31111668976716,8.25099220600218,8.46795638959772,6.80365792582229,8.25094599334028,8.28611494355057,8.73122251174505,8.64128133236719,8.38965217629358,8.66836672261382,8.75405361206648,7.58430564997622,8.41101061476015,8.05230082075523,8.49173805349098,8.19071233831263
"ENSMUSG00000049119",10.1099908347315,10.0617114882962,10.1724913465072,10.1095483780223,10.0500696053292,10.257585952801,10.1756402329298,10.1668858460927,9.97650737547004,9.95246533402314,10.2879109722027,10.0691717252109,10.0720206482685,10.0995918280478,9.84156214710696,9.8468560589595,9.9505077073276,9.71353785854732,9.95777453842729,9.92573344006195,10.0389027765817,10.0939774043841
"ENSMUSG00000049303",9.6404240911426,9.65497622035621,9.70869449168413,9.87743893354424,9.26487033353422,9.43873688154727,9.50995470289585,9.78177697962903,9.59464109646399,9.07600013216772,9.31040424451104,9.46958122734389,9.39604872860614,9.37485296006387,9.04334015730767,9.468364550385,9.36286456447699,9.28882104758496,9.35747071414367,9.62718862872677,9.21504703144319,9.415416213473
"ENSMUSG00000049336",11.4587017925522,11.4371821409851,11.3369565748437,11.5430248864956,11.3699836723628,11.5451491755273,11.5952375171256,11.5606873139467,11.2899908728109,11.3842401250267,11.5003890333536,11.364333023839,11.3383776693718,11.2955480879141,11.1891389210171,11.3324540032677,11.4243234603729,11.5822864481806,11.4542836453342,11.5635952261837,11.3490199800901,11.4636419901439
"ENSMUSG00000049539",6.62675153870081,6.6405821363178,6.26640181690993,6.53887931741393,5.65656014128673,6.1449118621356,5.64814865520396,6.57250184576107,6.4532144779616,5.91857170588754,5.50434491576513,5.64759099889514,5.62639768849965,6.0154707151557,4.66492433667975,5.91519936583311,5.50459575345862,3.54909981972741,6.21267543143384,7.16842812467056,5.48781654177972,5.76508257378248
"ENSMUSG00000049550",12.0519094493531,11.9866270164944,12.0263579346142,12.0488671048751,12.571465665705,12.3056777433942,12.0053532874696,11.9402846919655,12.1544844576904,12.4433882544605,12.2039667137118,12.1890747100673,12.442140266799,11.9914430063861,12.821959849393,12.45482231532,12.1614879586983,12.9991274546506,12.3819945519656,12.9220229221396,12.2204771195666,12.2039938906471
"ENSMUSG00000049728",8.05206983680502,8.14116917850929,7.94038520484528,8.10829915342125,7.97445644605192,8.03037160195062,8.20335251868331,8.26756860288521,7.8833504226341,7.73140112007631,8.21259983413312,7.97548669328165,8.08763283762022,8.17915066404385,8.04237250833599,8.04565407410813,8.10016691168089,7.2875092765954,8.02327963205876,8.03292223293896,8.05658299020628,8.07863790732832
"ENSMUSG00000049796",6.82463201122657,6.04472957351141,6.48387312043301,6.52345110310936,4.98932314764355,5.19599152971505,5.83306680281367,6.50420307052996,5.08740770766992,4.49067902145118,6.27338703433844,5.5345100653893,6.10345595038411,6.71502703552372,5.12284305589824,5.33074835199061,6.18312731345784,6.99639242574826,7.02881432314024,6.38613638993146,5.85392384925177,6.59763046004846
"ENSMUSG00000049907",6.9429204376955,7.23874309824213,7.00838044755284,7.2033962912016,7.1460408888271,7.0528233681827,7.03674470406892,7.51718025372091,7.85278501981405,8.17254876719938,6.92771187185568,7.11177157821122,7.05141712762353,7.01432219253563,7.00285852324755,7.58107460055698,6.51343258221247,6.10435212796027,6.98932232188227,5.96325146783115,7.1251841218197,6.68528015412279
"ENSMUSG00000050103",4.99968066517516,4.30410411818911,5.17262541348962,4.23288825538058,5.38033118119721,5.06849044926247,4.50570005696707,4.95068207292427,4.81884688414968,0,5.41710488613201,5.23005969599795,4.65531120281135,4.75564731690729,4.21714843004385,5.36466000466677,5.0753280278119,4.79511490107803,5.14481925097842,3.92286465891236,4.75091219187129,4.43464368192571
"ENSMUSG00000050174",5.53980548645848,5.70769322827711,5.10423469663721,5.07205299836688,5.13176242902924,5.74710264801805,5.43599484990655,4.82192320722985,5.12199627455369,3.65157613468758,5.58660899229361,5.97101330942663,5.16377960203915,5.01776502102988,5.46990113251583,5.06802075126327,5.32000399877314,4.23590312706978,5.10841726105932,4.815238950294,5.48781654177972,5.63022945825075
"ENSMUSG00000050188",5.27696626386105,5.31321500173214,4.74862845668081,4.98461949855146,5.26139358236047,4.68954644536114,4.43122142131641,4.77631672953077,4.68644592889041,6.41403993058209,4.5899727213428,4.56530488546136,4.41463645939964,4.43509318335983,1.89045801644102,4.39925659107756,4.65231133810241,3.75377668765924,5.18032530795448,0,3.9961299472018,4.58806873271521
"ENSMUSG00000050222",5.3125616118407,5.21949999187932,5.23792028446592,5.26993218655239,4.77448078747318,5.70484767017868,4.99371927508604,5.77315809933879,5.40082397646129,0,5.19034089234871,4.84368929181522,5.12428704330214,4.97725402958733,5.95231969758377,5.36466000466677,5.42835760472602,0,5.57652543412684,0,5.24390788190901,5.520114505591
"ENSMUSG00000050312",6.87311728711275,7.12704265019355,7.06345263881997,6.58419805504513,6.98018126812063,7.21214381451935,7.03674470406892,6.70010340420156,6.87431032998466,7.12727018824937,7.12413119331112,6.8690753551207,6.58287537039976,6.39959707288231,6.01406364134429,7.07690468297155,6.39824625783889,5.26561799816537,7.09542624174509,5.03895274519306,6.71015646596868,6.65085661255555
"ENSMUSG00000050473",10.0972913356917,10.0718026604147,9.66929398788641,9.76877356171298,9.84302287631095,9.93320988414018,9.61462665425477,9.82161189327741,10.0011051106777,9.37063354684632,9.26324151224494,9.23034027653165,9.58063088029923,9.50523026260347,8.69784314099951,9.70018251758329,9.60287877676461,8.849659443545,9.78114158225738,9.29436831912036,9.10701472060328,9.52401046626235
"ENSMUSG00000050567",7.79956053093653,7.78824163270791,7.83354457188782,8.11346065415318,7.74248423659639,8.31653797984173,7.85727153182619,8.05485141762887,7.70661214977835,8.05197082228748,8.16876238205264,7.83927789039939,7.96444891524457,8.08696811849233,7.76555018121023,7.91443179534115,8.02881155760253,6.77923379574615,7.82443018610556,7.07045370105479,8.12516935655203,8.03258862889434
"ENSMUSG00000050761",5.50945260284427,6.0717979126247,6.0102288964314,6.113631713308,5.03838219380085,5.90473705863364,5.54596799702574,6.12206192676448,5.22104844397342,7.16097751528107,5.87550317888711,5.36847055626677,5.44595015681696,5.89014855716777,5.88781464972267,5.74540225311212,6.34394389834767,6.99639242574826,5.65433939717558,4.62127128742495,6.16585399585478,5.88840105679549
"ENSMUSG00000050796",6.96545728493283,7.0474619512586,6.68457450470252,6.96152725392328,6.83501161994615,6.6016539964811,6.93260415996186,6.9361501357927,6.80149040826635,5.08953053589189,6.54433036241486,6.47867004734432,6.37985636693415,6.95297160265478,6.26323754875324,6.42946555946966,6.74059021051362,5.33102650599551,6.6652266091554,7.01885291273999,6.45535017317899,6.96291207903317
"ENSMUSG00000050930",6.9429204376955,6.81090921504652,6.92161779714591,6.72573681688872,6.86251589277163,6.29487472714365,6.3801749360889,6.79463467654822,6.59538776770147,5.95745530390309,6.44491853368775,6.43732559010598,6.31117068281438,6.30455979354454,6.01406364134429,6.36391053657342,6.53782695132371,5.19710260083928,6.73851627440839,7.12027244199975,6.14567692263638,6.3411750485627
"ENSMUSG00000051054",5.62721091584878,6.46794231615905,6.15248552945061,6.15426736264277,5.91481983181358,6.1449118621356,6.34002772686562,6.14017823799544,6.01173040724184,6.03221306200727,5.89715710726928,6.30566919921834,5.59784724408405,5.20483277374368,5.88781464972267,5.3977928103156,5.77469298057255,4.79511490107803,5.84339939980395,6.40635753284356,5.72387003302786,5.97443053567951
"ENSMUSG00000051111",12.99724134026,12.9156130980519,12.9827976874919,12.955845761846,12.7762694058516,12.7620161969289,12.4781910850285,12.7882620414129,12.963083130175,12.4322165244199,12.3865616431992,12.4818473696443,12.8193560566651,12.6907191246518,12.008605630686,12.5527656941089,12.6623363360316,12.5833100535284,12.7735439830142,12.9956081486579,12.4323236123416,12.7771823577216
"ENSMUSG00000051242",8.09869055626345,7.54916070401383,7.68926454957245,7.61355787272132,7.6586761209633,7.62851921004606,7.57544810643417,7.68700036262686,7.96659306486299,8.64110382482894,7.39155643998978,7.59797226360919,7.64675419629213,7.68317443888358,7.35272097811938,7.55927514064411,7.6467894079076,7.83033901261694,7.77883179876591,8.02640442495167,7.58085560776133,7.6260471985616
"ENSMUSG00000051323",10.0767367112767,9.99257054495476,9.89607610551998,9.85911896490106,9.69215270648088,9.5562839061,9.68041365040333,9.86037639629925,9.85067705860026,9.64823629055455,9.66143976741633,9.36045459787905,9.78281183942165,9.70451269678715,9.26269468733451,9.77617013039199,9.89139082157241,9.70431069021563,9.98814460633123,9.85944014509321,9.74909311401793,9.79619897788309
"ENSMUSG00000051351",9.47553089233641,9.88030633259343,9.60113663660997,9.77692890840996,9.84129594588312,9.86049042520012,10.0396863796509,10.1082745352039,9.97295892574983,9.88094532942695,10.0894179824902,10.1320662913207,9.67248209432061,9.72606619992921,9.96198602394398,9.69185808247295,9.58981321458535,9.65087847170047,9.68244547971417,9.10630687021172,9.76571415359279,9.76233715123393
"ENSMUSG00000051527",11.72165076587,11.3962762087159,11.339747810297,11.3903315016239,11.3482605629957,11.3248315191654,11.2473444801618,11.2844895990031,11.4285651023711,10.4821616299511,10.9602880877386,11.0514748874605,11.4323283983636,11.1339087417683,10.7563539395849,11.3783071481143,11.2938880696057,11.3643030064549,11.574246641055,11.5787088766803,10.9339830076121,11.3535684724773
"ENSMUSG00000051590",5.97695551929841,6.22433773239161,6.40077566304232,6.15426736264277,6.11103977106425,5.97753309554252,6.47591135462494,6.29373561497906,6.26485562743882,6.49556188020368,6.32222689579832,6.32846329004851,6.66773672362373,6.47427598025916,6.94062262551347,6.6654247836892,6.62009840254038,7.2875092765954,6.6652266091554,6.28054739799529,6.75079735675514,6.78388095141838
"ENSMUSG00000051627",7.84280770969496,8.3926570235417,7.79066749604248,8.0822109688492,7.35411711657426,7.83851461279064,7.2138037499773,8.0738260202707,7.60022811130632,7.12727018824937,6.71253685836646,7.40772908384385,7.2571194918069,7.18411952389484,7.64388063516747,7.69208202752511,6.9640574276481,7.72478076264792,7.48434215372168,9.07506814205451,7.05118509460583,7.90695093121831
"ENSMUSG00000051730",7.20210256729144,6.79475341248797,7.09903312453422,6.87907254735182,7.23290443161967,7.0695708342825,7.51362458743155,7.13895180222784,7.09058536435768,0,7.20448697861416,7.03069527260953,6.91920277097571,6.96337959343734,7.26655601120744,6.7829467750274,7.32805932367485,7.35195444962387,7.20291630483196,6.34482343925332,7.11484239004703,7.310361568898
"ENSMUSG00000052407",7.72226602265219,7.16524516771147,7.70088998279904,7.64953518368252,8.04216920670752,7.68395245827537,8.13460562527787,7.84445482622932,7.53112999132299,8.4222948663206,7.96342475336777,8.0390537459673,7.77979541119786,7.76279506393633,8.54935734309461,7.80753627782152,7.94920264284588,8.67173362292732,7.6198205160461,8.73474435339835,8.31781258882534,8.52121242633643
"ENSMUSG00000052684",8.11893693166413,8.62969637442047,8.35149713494125,8.67065989473925,8.20679921961711,8.12953935335697,8.19211979504808,8.56444593615795,8.90284596378478,8.04295987177333,7.91117140003614,8.26263629157006,9.2010426726671,8.60185333081438,9.36989632392834,9.05335610514773,9.12396007905452,8.36325129174358,8.84079196938121,9.35023731043728,8.62523863447864,8.57727836096052
"ENSMUSG00000052712",8.87580426454002,8.813319328376,8.96903704752938,8.97567382826283,8.72793999320043,8.80567812632128,8.80338812446484,8.84131286249607,8.86760816565939,8.43612679692269,8.66163959297148,8.68976339353022,8.60420708084862,8.6828130354741,8.26821238441552,8.69193273468622,8.55331112227319,8.40181585263556,8.70415757543828,8.21590470496384,8.61793388685121,8.67472770467484
"ENSMUSG00000052748",8.86085492985459,8.85286938700607,8.99523837181295,8.78181801951085,9.45528805829072,9.3727954886194,9.56976410815444,8.88762374936348,9.12800208031816,9.92575272532424,9.82570772489638,9.73355789877895,9.23851536503173,9.5679573201831,9.70782970434146,9.1943891626166,9.40822635973693,9.62503232117938,9.3141748705662,7.93192124070965,9.86469855070882,9.32005347539841
"ENSMUSG00000052752",8.52384564173732,8.72655796951957,8.80097301913799,8.64237161771461,8.70912573547239,8.60777185841018,8.72761381029874,8.7350653591992,8.6359334686688,8.30658898178475,8.87308920303134,8.63138195646508,8.65359111185698,8.87698672221749,8.33626536722366,8.59169200472373,8.70911310889356,8.43937632932606,8.69498076480556,8.32083525489797,8.72039520112481,8.8056652158333
"ENSMUSG00000052812",9.87872740534035,9.71200718177045,9.96879943189428,9.96141637677117,10.4234274808796,10.257585952801,10.4500653958086,10.0193108713652,9.9894441932422,10.3910070569686,10.6446346753966,10.6738519582744,10.2186904723096,10.3471875261431,11.0796952734263,10.1218266823305,10.3996968552304,11.0563574910847,10.1524747679956,10.2658125975288,10.5485434242555,10.4435615996374
"ENSMUSG00000052911",6.58369673947787,6.74517127635621,6.16932042171332,6.30624828279972,6.8210603178738,6.85450008604853,6.77590614867338,5.96830802439612,6.31055669299065,7.94961251705253,6.95893432107071,6.8376407304828,6.79894173581106,6.57272948532553,7.4785120431799,7.03539876628425,6.77177723285993,6.46641939515367,6.78538609314283,6.89552565570873,6.92664279937297,6.50430925986324
"ENSMUSG00000053024",9.58145982182593,10.1830450318658,9.76238511322582,9.93104306475319,9.87037627649931,10.0684978768136,9.93744847915215,10.1059719995993,10.1902309228717,10.5943523482388,10.0645152272628,10.12394567391,10.0964620683935,10.0722044247926,10.5990391615477,10.3021736767642,10.1624324130324,10.1674734442672,9.88432135602105,9.9773345821258,10.2270961944448,10.05666386406
"ENSMUSG00000053317",6.14433326541351,5.83953845356776,5.67514842515437,5.93857443423715,5.21946419645075,6.11295367061537,5.2749694169349,6.14017823799544,5.15577496064843,7.86010212533871,5.25884748046513,3.89307757041813,5.56872036953096,5.40135539505937,5.00614470829315,5.29602035258022,5.37519779990556,5.76889618266626,4.95286426019101,5.59166032393943,4.99600076647906,5.73253251850209
"ENSMUSG00000053332",9.92113976336476,9.8316474843324,9.93965793592466,9.63339667467005,10.1158300360431,9.92862731412723,9.97889022616935,9.61529834932043,9.94183450892548,10.6443612180722,10.2346892239981,10.0051793199709,9.88086361965587,9.90004093900228,9.83302216385978,9.71504651945936,9.57956866841003,9.50262767456064,9.91362555105297,9.57454945862477,10.0043042101741,9.83887250687092
"ENSMUSG00000053740",6.27638063491466,6.12445704341401,6.21867756174662,6.34186732517768,6.08792292491154,5.74710264801805,5.71245784418684,5.92716541827378,6.16886676703766,6.03221306200727,6.07867382701132,6.37299869894839,6.65393529415285,6.07427255603963,6.49742811028572,6.00394754761007,6.68706521510405,7.14928137010072,6.3899467109671,7.21502820464678,6.04032833367798,6.83076426536193
"ENSMUSG00000053799",9.98733440584157,9.88221896100839,9.76515633620415,9.86065454572274,9.79208303509612,9.64555509782821,9.78317795007406,9.74968776911175,10.0184216464061,9.00353434657687,9.58678358296484,9.70770993914067,9.76044484600776,9.63459752035964,9.61623578095139,9.90993989247267,9.75888179581729,9.79402960023789,9.90569234691523,9.74699223023928,9.6523015605529,9.74815969371178
"ENSMUSG00000053830",4.47946540216888,4.47605873855778,5.20564221466374,5.15448907678239,5.38033118119721,5.47273923303251,5.39739189795311,5.14262798617426,5.31373464928472,7.30361300638598,5.73827528108077,5.85019952403838,5.4135527703515,5.20483277374368,5.46990113251583,5.5232016436037,5.34786482985086,7.18509966212506,4.73139144188672,7.20351853747472,5.28137979783331,5.66514276064734
"ENSMUSG00000054013",9.43371259246236,9.19509688761444,9.42658969998822,9.51941750844381,8.85318730270343,9.11491011926678,9.10833065951442,9.53712819452723,9.24638700631557,8.23718010334319,8.87035489022905,8.84405602790479,8.93327074951129,9.19664774473904,8.4127599444436,9.02447733509427,9.12998987714373,8.59392763715396,9.04237720013951,9.03990577324001,9.00150416681969,9.01637385459945
"ENSMUSG00000054150",5.04270764604914,4.55491497346382,5.06878385007073,5.23246825205766,5.59230146287537,4.50486631564427,5.31694182067934,4.99116871676912,5.18878082608211,1.40731914600919,5.29191828160398,5.41180603327752,4.76209542432875,4.93557253945866,6.01406364134429,5.6929774602726,5.66822583065365,5.56651009819414,5.14481925097842,1.74896269266565,5.31790302383378,5.35886089853051
"ENSMUSG00000054519",6.59819157548062,6.54723143175544,6.37197773535246,6.49209070513585,6.76386551851128,6.17617743931338,6.68267123197981,6.29373561497906,5.58565808728055,4.49067902145118,6.61136574239537,6.45814591877448,5.50864080410506,6.41484530947872,5.1778332328536,6.0875512721476,6.19851065913938,5.39359771291175,6.35929374920654,3.80595529224117,6.22474538814326,6.15721428005492
"ENSMUSG00000054676",7.26704443401545,7.32001060340263,7.33367713555622,7.27884305955564,7.29478340926376,6.96603948190191,7.15716463032649,7.29263305864644,7.4585551911984,6.52174335701558,6.93819461320554,6.68703846953023,7.35419851880965,7.3677093472845,6.89211795506911,7.25018451128618,7.31400359780666,7.14928137010072,7.47722244521745,7.31468077567858,7.16582528602836,7.3322501500883
"ENSMUSG00000055116",9.46765839755518,9.54819866542634,9.53934477277541,9.55589423806637,9.22833852148796,9.10681972890909,9.28789203704696,9.34158360720268,8.88784931496962,8.27615207799064,9.13241903515275,9.10392718420901,9.17952853161361,9.36310958123528,9.13651001821565,9.23391467837229,9.42467155856706,8.68430289665677,9.35940816858888,9.49652796393656,9.48170664904103,9.49519519040432
"ENSMUSG00000055128",7.66833540632158,7.41819113759961,7.79066749604248,7.69844216244872,7.76452061914498,7.43530089991441,7.50457234735639,7.51718025372091,7.54394195018947,8.11351914016057,7.84586179515861,7.92403354116384,7.7148078457451,8.10117662203388,7.80101237550151,7.7889241789702,7.84063690928683,8.82148756470881,7.49142689889624,8.17523768498885,7.96743159951282,7.83211497851583
"ENSMUSG00000055538",7.12411718561234,7.38620097869901,7.34853527087262,6.61363850787346,7.83563520493601,7.46091645940365,7.45843904663496,7.12991437931622,6.93392931469371,8.22129168285947,7.85141861497525,7.18853298561289,7.50018635861205,7.12044005355354,7.4785120431799,7.52968714309911,7.68551678079443,8.0695007381791,7.2785842980808,7.7696888682322,7.52727538230673,7.46696225395106
"ENSMUSG00000055761",8.87282676443219,8.47607308867396,8.56691965132398,8.05564233156253,8.4618444272481,8.45681628920409,8.50514027472806,8.41992757530675,8.25461772754449,8.13063263660952,8.19522436847729,8.43532429621539,8.19159944526326,8.43239241575668,7.95061507993317,8.32079333108396,8.40538510195181,7.92869762613603,8.4623921898531,9.18449689589241,8.32231394081202,8.39690420996705
"ENSMUSG00000055866",9.40101705959749,9.42503131032896,9.63334449086035,9.8059122380482,9.4909719895899,9.62870247024248,9.66627689080991,9.67398893209574,9.59464109646399,9.98341005388369,9.89460911662573,10.0332007080937,10.2929234838609,10.4055996873522,10.4153136136359,10.0879691942166,10.1653711244719,10.2627410909333,9.41449155843942,9.42399687261875,9.50960482585934,9.80013097104636
"ENSMUSG00000055980",8.02550329614556,8.01435976718961,8.08491629458209,8.1887458819749,8.33995048431514,7.85792618206231,8.27430788019181,8.14283767342206,8.0041638832384,8.43612679692269,8.19522436847729,8.11967452740921,8.21528697721411,8.42488060733355,8.6353662927407,8.43292962293387,8.41529412805583,8.46873614642058,8.26981634415787,7.88225313237891,8.27665563795029,8.34939496211112
"ENSMUSG00000056665",8.10377884972958,8.32114009813173,8.01212882658638,8.06099534622412,7.96814018854079,8.30950540496869,7.83577845911042,8.26344232515218,8.09402108923221,7.89056017263981,7.82906175083807,7.68002066546992,7.8049923244431,8.23175923762664,7.54276679935118,7.75096377372008,7.65238594584117,7.2875092765954,7.60683104040943,7.73812691145165,7.87240611357544,7.77731979989714
"ENSMUSG00000056749",6.10427390734552,6.27179923354741,6.06523189907925,6.28810346217746,5.59230146287537,6.11295367061537,5.43599484990655,6.04723227962749,5.5352197972077,6.69280614235053,5.11841837923484,5.45387767577339,6.12362449859326,6.22028080642436,6.38507959740797,6.86816189049972,6.31600650570159,4.36642918457964,6.14240134315085,6.57662376983105,6.18575276672951,6.13247790022711
"ENSMUSG00000056895",7.45397153632125,7.62422037777756,6.99899383860807,7.21304574687662,6.64218832534597,6.75447430534929,6.87757211333113,7.19201879015473,6.94363060872688,5.99531835468624,6.66283796542261,6.30566919921834,6.59737011986939,6.71502703552372,6.54002710513341,6.59574592426772,6.71941790877251,5.56651009819414,6.91749814541117,7.01885291273999,6.51947846800646,6.94881271587257
